kappa_target,kappa_actual,run_id,method,mse,support_recall,support_precision,rel_err
100,86.84002210142887,16,EN_Dynamic,0.9414632528561946,0.0,0.0,1.0
100,86.84002210142887,16,OMP,4.4373425918681915e-32,1.0,1.0,2.1709998504129334e-16
100,86.84002210142887,16,Lasso,1.4756463676990285e-10,1.0,1.0,1.2519571359515811e-05
100,86.84002210142887,16,Ridge,0.33337168349887797,1.0,0.2,0.5950626163803712
100,42.58170343910898,17,EN_Fixed,3.158284579217647e-06,1.0,1.0,0.0016018876040604293
100,42.58170343910898,17,EN_Dynamic,1.0884450404199135,1.0,1.0,0.9403935964886734
100,42.58170343910898,17,OMP,0.8632589496067107,0.5,0.25,0.8374848424186845
100,42.58170343910898,17,Lasso,7.330549637947792e-10,1.0,1.0,2.4404767817220142e-05
100,42.58170343910898,17,Ridge,0.01666406247402364,1.0,0.2,0.11635816222722033
100,44.36923908321666,18,EN_Fixed,3.238545147526938e-08,1.0,1.0,0.0002711714408141639
100,44.36923908321666,18,EN_Dynamic,0.3298750644076646,1.0,0.2857142857142857,0.8654534524993907
100,44.36923908321666,18,OMP,0.5264325706914279,0.5,0.25,1.0933025133867107
100,44.36923908321666,18,Lasso,1.028807297333496e-09,1.0,0.5,4.8332135991048186e-05
100,44.36923908321666,18,Ridge,0.09351061275293268,1.0,0.2,0.4607861556177283
100,81.8315721623375,19,EN_Fixed,5.211229294319728e-12,1.0,1.0,1.4346819232530207e-05
100,81.8315721623375,19,EN_Dynamic,0.0253179728584537,0.0,0.0,1.0
100,81.8315721623375,19,OMP,1.2518544638517033e-33,1.0,1.0,2.2236296492315502e-16
100,81.8315721623375,19,Lasso,8.562909389823241e-11,1.0,1.0,5.815622515269823e-05
100,81.8315721623375,19,Ridge,0.0001410399877007796,1.0,0.2,0.07463742808431702
200,80.49523191854145,0,EN_Fixed,5.256826904063104e-12,1.0,1.0,5.770220057827499e-06
200,80.49523191854145,0,EN_Dynamic,0.13756478686922163,1.0,0.6666666666666666,0.9334352070674672
200,80.49523191854145,0,OMP,2.2186712959340958e-32,1.0,1.0,3.7486683545783e-16
200,80.49523191854145,0,Lasso,5.221789188460089e-12,1.0,1.0,5.750958120506923e-06
200,80.49523191854145,0,Ridge,0.10321646795680128,1.0,0.2,0.8085465612692313
200,173.27195806924377,1,EN_Fixed,3.5559359923659105e-10,1.0,0.6666666666666666,3.25182905207138e-05
200,173.27195806924377,1,EN_Dynamic,0.3088756326653876,1.0,0.6666666666666666,0.9583906392779583
200,173.27195806924377,1,OMP,2.093207837897889,0.0,0.0,2.494921671386842
200,173.27195806924377,1,Lasso,3.382080016129245e-10,1.0,0.6666666666666666,3.17133907331178e-05
