kappa_target,kappa_actual,run_id,method,mse,support_recall,support_precision,rel_err
50,40.62586175166733,8,Lasso,1.137537508972036e-07,1.0,0.8,0.00035391662780471465
50,40.62586175166733,8,Ridge,0.4839389475487888,1.0,0.4,0.7299840855453275
50,46.70562279054,9,EN_Fixed,0.015949627769899156,1.0,0.5,0.08030191122089408
50,46.70562279054,9,EN_Dynamic,2.3342263942316923,0.75,0.5,0.9714536705604769
50,46.70562279054,9,OMP,5.36679800007427,0.25,0.25,1.4730185988406255
50,46.70562279054,9,Lasso,0.002464226647955445,1.0,0.5,0.03156391975774161
50,46.70562279054,9,Ridge,1.149216895885733,1.0,0.4,0.6816345682119325
50,22.562953014718953,10,EN_Fixed,0.0055544341082704625,1.0,0.6666666666666666,0.05794748859577985
50,22.562953014718953,10,EN_Dynamic,1.2094556176548348,0.5,1.0,0.8550857660767619
50,22.562953014718953,10,OMP,0.9238282841001506,0.75,0.75,0.7473264206623677
50,22.562953014718953,10,Lasso,1.0283246962557692e-06,1.0,0.6666666666666666,0.0007884603202685701
50,22.562953014718953,10,Ridge,0.08412586316164726,1.0,0.4,0.22551709874783296
50,41.74985786860124,11,EN_Fixed,0.00044420333610182324,1.0,0.4444444444444444,0.014978154248296996
50,41.74985786860124,11,EN_Dynamic,1.8490873407081978,0.5,0.5,0.9663759282537593
50,41.74985786860124,11,OMP,0.07017525079856339,0.75,0.75,0.18826057356243106
50,41.74985786860124,11,Lasso,0.0004438832930355117,1.0,0.4444444444444444,0.014972757487650276
50,41.74985786860124,11,Ridge,0.6466396839255147,1.0,0.4,0.5714767517234683
50,25.592434477334898,12,EN_Fixed,0.00048790900242055916,1.0,0.5714285714285714,0.023881527483463564
50,25.592434477334898,12,EN_Dynamic,0.8554893925243302,0.0,0.0,1.0
50,25.592434477334898,12,OMP,1.3096323621833203e-33,1.0,1.0,3.9126174245205565e-17
50,25.592434477334898,12,Lasso,5.57800150261699e-10,1.0,1.0,2.5534772857698673e-05
50,25.592434477334898,12,Ridge,0.21988844439074767,1.0,0.4,0.5069835743475324
50,25.53683086017577,13,EN_Fixed,0.0007172316398192914,1.0,0.5714285714285714,0.019861639972987667
50,25.53683086017577,13,EN_Dynamic,1.5757707458151244,0.75,0.5,0.9309618882871887
50,25.53683086017577,13,OMP,1.1450645030199407,0.75,0.75,0.7935976284223628
50,25.53683086017577,13,Lasso,7.989088883118494e-08,1.0,0.8,0.00020962062518137018
50,25.53683086017577,13,Ridge,0.32066539848966996,1.0,0.4,0.41996339247993136
50,22.214948808088565,14,EN_Fixed,3.978432056126791e-09,1.0,0.6666666666666666,8.670031716157191e-05
50,22.214948808088565,14,EN_Dynamic,0.4649358091391975,1.0,0.5714285714285714,0.9372624364034569
50,22.214948808088565,14,OMP,0.19135561171870671,0.75,0.75,0.6012918465074912
50,22.214948808088565,14,Lasso,4.0806866882474265e-10,1.0,0.8,2.776715208950185e-05
50,22.214948808088565,14,Ridge,0.17441465515150834,1.0,0.4,0.5740585639218286
50,27.135640812703077,15,EN_Fixed,2.4491077328614772e-08,1.0,1.0,0.000132235998690379
50,27.135640812703077,15,EN_Dynamic,1.2050683520889998,1.0,0.5,0.9275804681803307
50,27.135640812703077,15,OMP,0.4142070793979781,0.5,0.5,0.5438191708769073
50,27.135640812703077,15,Lasso,3.1809398083809217e-08,1.0,0.8,0.0001507035491603532
50,27.135640812703077,15,Ridge,0.31735766844368263,1.0,0.4,0.47601457788492335
50,30.18275435367051,16,EN_Fixed,7.97026787101973e-08,1.0,0.8,0.0002898721459714201
50,30.18275435367051,16,EN_Dynamic,0.7737604719720922,1.0,0.6666666666666666,0.9031778884680975
50,30.18275435367051,16,OMP,0.3122185731660352,0.75,0.75,0.5737192131916666
50,30.18275435367051,16,Lasso,6.112821788246196e-08,1.0,0.5714285714285714,0.0002538580233583084
50,30.18275435367051,16,Ridge,0.9016578372099302,1.0,0.4,0.974969225907617
50,31.464562386658987,17,EN_Fixed,0.00022297461282669396,1.0,0.5714285714285714,0.015274647549771682
50,31.464562386658987,17,EN_Dynamic,0.8958579449774989,0.25,0.5,0.9681955084944084
50,31.464562386658987,17,OMP,2.443705046615839,0.5,0.5,1.5990714950730014
50,31.464562386658987,17,Lasso,7.364316198060953e-05,1.0,0.5714285714285714,0.008778285519488956
50,31.464562386658987,17,Ridge,1.0665097067794485,1.0,0.4,1.0563939249962606
50,26.534642983374287,18,EN_Fixed,4.5201907663177e-09,1.0,1.0,5.4131023626024166e-05
50,26.534642983374287,18,EN_Dynamic,1.4685185173733184,0.25,1.0,0.97568037908712
50,26.534642983374287,18,OMP,0.5239139599779563,0.75,0.75,0.5827708805645468
50,26.534642983374287,18,Lasso,4.513279125972364e-09,1.0,1.0,5.408962301773482e-05
50,26.534642983374287,18,Ridge,0.29306086073236204,1.0,0.4,0.435859752849002
50,23.180493318042505,19,EN_Fixed,8.743308667453275e-05,1.0,0.5,0.007552167699304884
50,23.180493318042505,19,EN_Dynamic,1.4602315324794648,0.75,0.6,0.9759882315445285
50,23.180493318042505,19,OMP,21.923582970712154,0.5,0.5,3.7817210063544424
50,23.180493318042505,19,Lasso,3.6328603116278284e-08,1.0,0.5714285714285714,0.00015394233485548138
50,23.180493318042505,19,Ridge,4.084669019765854,1.0,0.4,1.6323457600111067
50,38.492981627877796,20,EN_Fixed,2.961944505973937e-06,1.0,0.6666666666666666,0.0019084648936230472
50,38.492981627877796,20,EN_Dynamic,0.6421644749604286,1.0,0.4444444444444444,0.8886256705178864
50,38.492981627877796,20,OMP,0.07860596401288829,0.75,0.75,0.3109019642195589
50,38.492981627877796,20,Lasso,5.787802607278136e-12,1.0,0.8,2.667795725087086e-06
50,38.492981627877796,20,Ridge,0.12131097230402821,1.0,0.4,0.38622978161036703
50,23.664834577363752,21,EN_Fixed,1.8758037756520483e-10,1.0,0.8,1.1288217246873957e-05
50,23.664834577363752,21,EN_Dynamic,0.9451550442039653,0.5,1.0,0.8012779364564484
50,23.664834577363752,21,OMP,5.053640174072106e-32,1.0,1.0,1.8528224929916627e-16
50,23.664834577363752,21,Lasso,8.105162453604633e-12,1.0,0.8,2.3464565579932077e-06
50,23.664834577363752,21,Ridge,0.0033731489536849117,1.0,0.4,0.04786845560352806
50,44.82191899513279,22,EN_Fixed,3.393823591626608e-09,1.0,0.6666666666666666,0.00010256240386506351
50,44.82191899513279,22,EN_Dynamic,0.3226360422904345,0.0,0.0,1.0
50,44.82191899513279,22,OMP,2.588449845256445e-32,1.0,1.0,2.832457723099513e-16
50,44.82191899513279,22,Lasso,1.1578560512401563e-10,1.0,1.0,1.894396331555635e-05
50,44.82191899513279,22,Ridge,0.005033745436978526,1.0,0.4,0.12490769198798905
50,29.496338387700238,23,EN_Fixed,5.330516522019433e-09,1.0,0.8,5.913227322303283e-05
50,29.496338387700238,23,EN_Dynamic,1.097222070262444,1.0,0.4444444444444444,0.8483736973807483
50,29.496338387700238,23,OMP,1.3254839130307037,0.5,0.5,0.9324534467246165
50,29.496338387700238,23,Lasso,5.551098827504096e-09,1.0,0.8,6.034334874833717e-05
50,29.496338387700238,23,Ridge,0.28909767381428175,1.0,0.4,0.4354739960596366
50,35.51526461174113,24,EN_Fixed,3.745283314991885e-05,1.0,0.5714285714285714,0.006371881481721787
50,35.51526461174113,24,EN_Dynamic,0.8685509195616363,0.5,0.6666666666666666,0.9703378975545272
50,35.51526461174113,24,OMP,1.1207334957282475,0.5,0.5,1.1022409134970708
50,35.51526461174113,24,Lasso,4.1110781334406215e-08,1.0,0.6666666666666666,0.00021110728321833036
50,35.51526461174113,24,Ridge,0.26414941729279356,1.0,0.4,0.5351187639820032
50,27.55931623847312,25,EN_Fixed,5.901691189408318e-08,1.0,0.8,0.00017283986270988388
50,27.55931623847312,25,EN_Dynamic,1.9312147552348722,0.75,0.5,0.9887146236441264
50,27.55931623847312,25,OMP,1.130289765761981e-30,1.0,1.0,7.563983448198931e-16
50,27.55931623847312,25,Lasso,5.8512165218015545e-08,1.0,0.8,0.00017209916247848533
50,27.55931623847312,25,Ridge,0.3804583579497176,1.0,0.4,0.43884306211685276
50,30.56019601066743,26,EN_Fixed,0.0002951264206622856,1.0,0.5,0.015299293755042853
50,30.56019601066743,26,EN_Dynamic,1.0207239539763613,1.0,0.5714285714285714,0.8997492461393332
50,30.56019601066743,26,OMP,1.7361968794353437,0.75,0.75,1.1734560373522036
50,30.56019601066743,26,Lasso,5.003997643832184e-11,1.0,0.8,6.299787296223878e-06
50,30.56019601066743,26,Ridge,0.030433519458281526,1.0,0.4,0.15536150781810198
50,21.202913097536875,27,EN_Fixed,1.8757135959968626e-09,1.0,0.8,3.1880494817918695e-05
50,21.202913097536875,27,EN_Dynamic,1.5926615041567544,0.75,1.0,0.9289739413310959
50,21.202913097536875,27,OMP,0.8841150136045453,0.5,0.5,0.692143545169678
50,21.202913097536875,27,Lasso,1.690280088322919e-09,1.0,0.8,3.0263637618903648e-05
50,21.202913097536875,27,Ridge,0.1274022590629697,1.0,0.4,0.26274251621114936
50,50.76091843022066,28,EN_Fixed,0.023220553737376345,1.0,0.4444444444444444,0.10745185600077296
50,50.76091843022066,28,EN_Dynamic,1.6572458197198998,1.0,0.5,0.9077601245942282
50,50.76091843022066,28,OMP,6.880962505306717e-31,1.0,1.0,5.849277573962441e-16
50,50.76091843022066,28,Lasso,0.038804432509579934,0.75,0.3333333333333333,0.1389051358736537
50,50.76091843022066,28,Ridge,0.1410515688393803,1.0,0.4,0.26482964345224436
50,30.91502286968305,29,EN_Fixed,0.1254439728321371,1.0,0.4,0.34727730890396463
50,30.91502286968305,29,EN_Dynamic,0.9752009198477516,0.75,0.75,0.9682746428232507
50,30.91502286968305,29,OMP,4.252453317207017e-31,1.0,1.0,6.393980168235234e-16
50,30.91502286968305,29,Lasso,0.06181549587793851,1.0,0.4,0.24378118641339164
50,30.91502286968305,29,Ridge,0.6103234280650283,1.0,0.4,0.7660048655059076
50,43.03923666036595,30,EN_Fixed,0.05422231278458264,0.75,0.42857142857142855,0.23915379737586226
50,43.03923666036595,30,EN_Dynamic,0.7788474978489737,0.75,0.6,0.9063886878665668
50,43.03923666036595,30,OMP,0.3434495454795147,0.25,0.25,0.6018936134852119
50,43.03923666036595,30,Lasso,0.0033149012899100065,1.0,0.5714285714285714,0.05913213537894898
50,43.03923666036595,30,Ridge,0.42400080544550756,1.0,0.4,0.6687620232284033
50,36.01098575005524,31,EN_Fixed,1.1622852810350934e-07,1.0,0.6666666666666666,0.0002873389284805323
50,36.01098575005524,31,EN_Dynamic,1.1454431955751982,1.0,0.4444444444444444,0.9020380910793062
50,36.01098575005524,31,OMP,8.38164711797325e-32,1.0,1.0,2.440072807118371e-16
50,36.01098575005524,31,Lasso,1.600508600179032e-08,1.0,0.6666666666666666,0.00010662697904484515
50,36.01098575005524,31,Ridge,0.002314894470917826,1.0,0.4,0.04055119880730888
50,18.048142623921656,32,EN_Fixed,1.2688873938693285e-05,1.0,0.6666666666666666,0.003401164898824754
50,18.048142623921656,32,EN_Dynamic,0.8929268236504466,0.75,0.75,0.9022441642065966
50,18.048142623921656,32,OMP,10.380028092358558,0.25,0.25,3.076205975323802
50,18.048142623921656,32,Lasso,5.598326477006439e-08,1.0,0.6666666666666666,0.0002259150989296613
50,18.048142623921656,32,Ridge,0.6684419398072212,1.0,0.4,0.7806349520012714
50,18.485830360337484,33,EN_Fixed,2.3830106786883016e-10,1.0,0.8,1.780660657398976e-05
50,18.485830360337484,33,EN_Dynamic,0.6053288833794606,1.0,0.6666666666666666,0.8974574508683129
50,18.485830360337484,33,OMP,0.028564488449581017,0.75,0.75,0.19495366071918363
50,18.485830360337484,33,Lasso,2.3175287042667994e-10,1.0,0.8,1.7560251435527426e-05
50,18.485830360337484,33,Ridge,0.08138277005121543,1.0,0.4,0.32906705393799396
50,22.355908021881337,34,EN_Fixed,7.232897297644906e-10,1.0,1.0,1.905968909043899e-05
50,22.355908021881337,34,EN_Dynamic,1.550762700959496,1.0,0.4444444444444444,0.8825358093383564
50,22.355908021881337,34,OMP,0.004219052872084743,0.75,0.75,0.046032773979283965
50,22.355908021881337,34,Lasso,3.719329578915506e-11,1.0,1.0,4.32207197360425e-06
50,22.355908021881337,34,Ridge,0.19478115227387657,1.0,0.4,0.31277578884016666
50,28.676523273103808,35,EN_Fixed,2.347558905198829e-05,1.0,0.5,0.00941261604330076
50,28.676523273103808,35,EN_Dynamic,0.26496945445181896,0.0,0.0,1.0
50,28.676523273103808,35,OMP,0.6099574964754751,0.5,0.5,1.5172316051545913
50,28.676523273103808,35,Lasso,1.3520162618865673e-06,1.0,0.5,0.0022588794363871834
50,28.676523273103808,35,Ridge,0.1014434224685973,1.0,0.4,0.6187483312464384
50,43.47514770370265,36,EN_Fixed,1.1022168228629701e-07,1.0,0.6666666666666666,0.00029148042116704476
50,43.47514770370265,36,EN_Dynamic,1.2973714932580926,0.0,0.0,1.000018527419436
50,43.47514770370265,36,OMP,3.1768282255500884,0.25,0.25,1.5648500824180187
50,43.47514770370265,36,Lasso,1.6326682133658423e-08,1.0,0.6666666666666666,0.00011218242906938342
50,43.47514770370265,36,Ridge,0.3823860142368824,1.0,0.4,0.5429087866814934
50,21.643157508185695,37,EN_Fixed,4.611904931370616e-08,1.0,0.5,0.0001691115071943338
50,21.643157508185695,37,EN_Dynamic,1.3150933961001292,0.75,0.5,0.9030489364754
50,21.643157508185695,37,OMP,6.532754371361504e-32,1.0,1.0,2.0127097556949063e-16
50,21.643157508185695,37,Lasso,4.475753245565423e-08,1.0,0.5,0.00016659656963420144
50,21.643157508185695,37,Ridge,0.17367408240719884,1.0,0.4,0.32817122147844746
50,22.32663321224072,38,EN_Fixed,0.23552570261256545,1.0,0.4,0.7287118937358683
50,22.32663321224072,38,EN_Dynamic,0.33350496318619827,1.0,0.4444444444444444,0.8671372736522568
50,22.32663321224072,38,OMP,1.229452272217937,0.0,0.0,1.6649168202668863
50,22.32663321224072,38,Lasso,0.6315931491234619,0.5,0.25,1.1933158503522525
50,22.32663321224072,38,Ridge,0.1718139795628504,1.0,0.4,0.622394795620988
50,40.94399859802472,39,EN_Fixed,1.6979343851558244e-09,1.0,0.6666666666666666,2.8731339735196216e-05
50,40.94399859802472,39,EN_Dynamic,1.7517613006547843,1.0,0.5714285714285714,0.9228537678809551
50,40.94399859802472,39,OMP,3.436239923612633,0.5,0.5,1.292519683163586
50,40.94399859802472,39,Lasso,1.3936272099963567e-09,1.0,0.6666666666666666,2.602967432541279e-05
50,40.94399859802472,39,Ridge,0.0121763846318786,1.0,0.4,0.07694042925953133
50,20.59934597447797,40,EN_Fixed,3.11376149699912e-11,1.0,0.8,9.838409870451957e-06
50,20.59934597447797,40,EN_Dynamic,0.265680764365817,1.0,0.5714285714285714,0.90878739646944
50,20.59934597447797,40,OMP,0.16799883383463649,0.75,0.75,0.7226622566621351
50,20.59934597447797,40,Lasso,3.161666103461325e-11,1.0,0.8,9.913802001630154e-06
50,20.59934597447797,40,Ridge,0.10209728160105092,1.0,0.4,0.5633643080734227
50,43.298462152849034,41,EN_Fixed,0.02506352176171701,1.0,0.6666666666666666,0.14663271872671854
50,43.298462152849034,41,EN_Dynamic,1.0239012595632953,0.75,0.6,0.9372142385862278
50,43.298462152849034,41,OMP,3.514102957487192,0.5,0.5,1.7362692751529503
50,43.298462152849034,41,Lasso,3.3381135122583084e-09,1.0,0.6666666666666666,5.351313443341329e-05
50,43.298462152849034,41,Ridge,0.4227298261239403,1.0,0.4,0.6022007399930558
50,34.935117609540384,42,EN_Fixed,0.46816021320417206,1.0,0.4444444444444444,0.48514467760427366
50,34.935117609540384,42,EN_Dynamic,1.6600998440848194,1.0,0.5714285714285714,0.91356851657161
50,34.935117609540384,42,OMP,4.782469237902384e-31,1.0,1.0,4.903431500412563e-16
50,34.935117609540384,42,Lasso,4.871799339326218e-10,1.0,0.6666666666666666,1.5650157630941443e-05
50,34.935117609540384,42,Ridge,0.46003355407980706,1.0,0.4,0.4809155001981829
50,43.91488325553462,43,EN_Fixed,5.107005545601413e-05,1.0,0.5,0.008616062830422658
50,43.91488325553462,43,EN_Dynamic,0.6879369155924001,0.0,0.0,1.0
50,43.91488325553462,43,OMP,1.827779960049424,0.25,0.25,1.6300001645410347
50,43.91488325553462,43,Lasso,7.715697022735746e-06,1.0,0.5,0.0033489855629096946
50,43.91488325553462,43,Ridge,0.18083169936821455,1.0,0.4,0.512699594983159
50,18.385671005989703,44,EN_Fixed,2.6651147294765344e-07,1.0,0.5714285714285714,0.0005687579114293973
50,18.385671005989703,44,EN_Dynamic,0.6878064926370532,1.0,0.6666666666666666,0.9136979100367293
50,18.385671005989703,44,OMP,0.017151343245757605,0.75,0.75,0.14428413003445859
50,18.385671005989703,44,Lasso,1.7411389884130178e-06,1.0,0.5714285714285714,0.0014537382457823697
50,18.385671005989703,44,Ridge,0.44022240944598356,1.0,0.4,0.7309801255953866
50,46.808048977261684,45,EN_Fixed,0.6527662147248925,0.75,0.375,0.5276856253197101
50,46.808048977261684,45,EN_Dynamic,2.11227085638816,1.0,0.6666666666666666,0.9492295137206092
50,46.808048977261684,45,OMP,11.850327741818955,0.25,0.25,2.2483380497168923
50,46.808048977261684,45,Lasso,0.5343732333825696,1.0,0.4444444444444444,0.477439973802301
50,46.808048977261684,45,Ridge,1.3250373170890557,1.0,0.4,0.7518141306941469
50,36.653510503099156,46,EN_Fixed,8.104969877285222e-11,1.0,1.0,7.2023745471432705e-06
50,36.653510503099156,46,EN_Dynamic,1.3058809810886456,1.0,0.5714285714285714,0.9142222741085658
50,36.653510503099156,46,OMP,0.11116388765142723,0.75,0.75,0.26673614062626044
50,36.653510503099156,46,Lasso,8.312413249765718e-11,1.0,1.0,7.293963114862806e-06
50,36.653510503099156,46,Ridge,0.7201467323432563,1.0,0.4,0.6789073289854769
50,29.64444678351243,47,EN_Fixed,7.249133422541104e-05,1.0,0.5714285714285714,0.008044916877570701
50,29.64444678351243,47,EN_Dynamic,1.097884129235751,0.5,1.0,0.9900491794304215
50,29.64444678351243,47,OMP,2.7733391199176196e-31,1.0,1.0,4.975995781379692e-16
50,29.64444678351243,47,Lasso,7.34501754059803e-06,1.0,0.6666666666666666,0.0025607957080988285
50,29.64444678351243,47,Ridge,0.25754693980292015,1.0,0.4,0.47951998452434796
50,38.48188558207386,48,EN_Fixed,2.2795638395732458e-05,1.0,0.5,0.004124996010334821
50,38.48188558207386,48,EN_Dynamic,1.3396911656959105,0.0,0.0,1.0
50,38.48188558207386,48,OMP,2.8503116609860246,0.5,0.5,1.4586255883415764
50,38.48188558207386,48,Lasso,4.3584154388039865e-09,1.0,0.8,5.703769484822838e-05
50,38.48188558207386,48,Ridge,0.47074115227963886,1.0,0.4,0.5927734400118506
50,34.309224134316615,49,EN_Fixed,0.0003841207942330637,1.0,0.5,0.016583268256299556
50,34.309224134316615,49,EN_Dynamic,1.297807190997613,0.25,1.0,0.9639206963224246
50,34.309224134316615,49,OMP,0.012693705225438867,0.75,0.75,0.09533018183995463
50,34.309224134316615,49,Lasso,0.00014948225607312745,1.0,0.5714285714285714,0.010345012956354937
50,34.309224134316615,49,Ridge,0.17975550109860555,1.0,0.4,0.3587379417301869
100,57.78423180306993,0,EN_Fixed,0.024984859489744375,0.75,0.42857142857142855,0.11351198664174683
100,57.78423180306993,0,EN_Dynamic,1.6199797018011182,1.0,0.6666666666666666,0.914024959641912
100,57.78423180306993,0,OMP,2.5681649831304307,0.5,0.5,1.1508394185729314
100,57.78423180306993,0,Lasso,0.015145202109454506,1.0,0.5,0.0883773154982099
100,57.78423180306993,0,Ridge,0.7596072349482881,1.0,0.4,0.6258897152220213
100,81.62693291791412,1,EN_Fixed,0.9894614356920931,1.0,0.5,0.6531592177990729
100,81.62693291791412,1,EN_Dynamic,1.9251311196333798,1.0,0.5,0.9110658779593309
100,81.62693291791412,1,OMP,2.8004562135345918e-30,1.0,1.0,1.0988388797697634e-15
100,81.62693291791412,1,Lasso,1.995492159448582e-10,1.0,0.6666666666666666,9.275656067080567e-06
100,81.62693291791412,1,Ridge,0.8250929481792525,1.0,0.4,0.5964459058553572
100,62.02476543671428,2,EN_Fixed,1.8342981702625524e-05,1.0,1.0,0.0045896798025070636
100,62.02476543671428,2,EN_Dynamic,0.8707734051007121,0.0,0.0,1.0
100,62.02476543671428,2,OMP,2.407634928703762,0.5,0.5,1.6628104277287954
100,62.02476543671428,2,Lasso,4.807455724580384e-07,1.0,1.0,0.0007430278092167544
100,62.02476543671428,2,Ridge,0.4481378087901321,1.0,0.4,0.7173865250803213
100,74.74427357895863,3,EN_Fixed,3.742042630798204e-09,1.0,1.0,9.488537085097288e-05
100,74.74427357895863,3,EN_Dynamic,0.4156331820784563,0.0,0.0,1.0
100,74.74427357895863,3,OMP,0.00979447289097303,0.5,0.5,0.1535095604578104
100,74.74427357895863,3,Lasso,8.769033333095301e-10,1.0,1.0,4.593257093267391e-05
100,74.74427357895863,3,Ridge,0.1379576077181873,1.0,0.4,0.5761263268114725
100,69.521313664628,4,EN_Fixed,2.4351795329044276e-10,1.0,0.8,2.3232837043259287e-05
100,69.521313664628,4,EN_Dynamic,0.4511557454300286,0.0,0.0,1.0
100,69.521313664628,4,OMP,0.029377235405759476,0.75,0.75,0.2551774043259405
100,69.521313664628,4,Lasso,2.3504072545298625e-10,1.0,0.8,2.2824870029262034e-05
100,69.521313664628,4,Ridge,0.07843510451277316,1.0,0.4,0.41695769535135685
100,76.08950803565573,5,EN_Fixed,0.0037175352020637513,1.0,0.4444444444444444,0.056320588864239685
100,76.08950803565573,5,EN_Dynamic,1.1174441886912359,0.5,1.0,0.9764557401505882
100,76.08950803565573,5,OMP,0.3181829493282522,0.75,0.75,0.5210484324751535
100,76.08950803565573,5,Lasso,1.590008804987517e-05,1.0,0.5,0.0036833196235066114
100,76.08950803565573,5,Ridge,0.2883889894799544,1.0,0.4,0.49605402717685604
100,61.56877616031594,6,EN_Fixed,0.0001543762986387793,1.0,0.5714285714285714,0.012060905206933738
100,61.56877616031594,6,EN_Dynamic,0.872069081960887,1.0,0.5714285714285714,0.9064942149232823
100,61.56877616031594,6,OMP,0.038521699717008105,0.75,0.75,0.1905207633449995
100,61.56877616031594,6,Lasso,1.5041331546581386e-06,1.0,0.5714285714285714,0.0011905091407061702
100,61.56877616031594,6,Ridge,0.14349528497660982,1.0,0.4,0.3677125120033736
100,109.60729783264847,7,EN_Fixed,1.1496173124335933e-09,1.0,0.8,2.8405597959062175e-05
100,109.60729783264847,7,EN_Dynamic,1.3533000345476272,0.5,0.6666666666666666,0.9745953494880916
100,109.60729783264847,7,OMP,0.8075354753987185,0.75,0.75,0.7528493735290497
100,109.60729783264847,7,Lasso,7.037921347672035e-10,1.0,0.8,2.222539523536493e-05
100,109.60729783264847,7,Ridge,0.1513803037702733,1.0,0.4,0.32595824771008586
100,73.00493583513672,8,EN_Fixed,5.437194703760635e-06,1.0,0.5714285714285714,0.001728056468358114
100,73.00493583513672,8,EN_Dynamic,1.7769241004401681,0.5,0.6666666666666666,0.9878816677704926
100,73.00493583513672,8,OMP,0.37474372497920616,0.75,0.75,0.4536675040213852
100,73.00493583513672,8,Lasso,8.529135559341978e-09,1.0,0.8,6.844204790136883e-05
100,73.00493583513672,8,Ridge,0.3633776034363815,1.0,0.4,0.44673457455711607
100,27.899754288709126,9,EN_Fixed,7.950999853796e-07,1.0,0.8,0.0008671373548998492
100,27.899754288709126,9,EN_Dynamic,0.6742768881948678,1.0,0.5,0.7985390514028803
100,27.899754288709126,9,OMP,0.5694353390045347,0.5,0.5,0.7338363671431581
100,27.899754288709126,9,Lasso,4.1144438272068857e-11,1.0,0.8,6.237816449982714e-06
