kappa_target,kappa_actual,src_type,sparsity,noise_level,run_id,method,track,m,n,mse,support_recall,support_precision,rel_err,smooth_err,corr
50,26.992832397764673,pure_sparse,0.8097235784224525,0.0,6,EN,simulation,8,10,1.7083784890430785e-09,1.0,1.0,4.480566433177423e-05,6.395383048474201e-06,0.9999999997166371
50,26.992832397764673,pure_sparse,0.8097235784224525,0.0,6,Lasso,simulation,8,10,1.5307501109729704e-09,1.0,1.0,4.241241708035257e-05,2.5229342766053264e-05,0.9999999996529515
50,26.992832397764673,pure_sparse,0.8097235784224525,0.0,6,Ridge,simulation,8,10,0.7021862301762131,1.0,0.2,0.9083788798211594,0.8177805272003231,0.6903245850347662
50,26.992832397764673,pure_sparse,0.8097235784224525,0.0,6,OMP,simulation,8,10,2.465190328815662e-32,1.0,1.0,1.7020256526730415e-16,4.440892098500626e-16,1.0
50,30.468842405072134,pure_sparse,0.8646487058725776,0.0,7,EN,simulation,8,10,3.68714707480772e-08,1.0,0.5,0.00017519968214112724,0.0004775450832528172,0.9999999920757562
50,30.468842405072134,pure_sparse,0.8646487058725776,0.0,7,Lasso,simulation,8,10,1.8367594009286428e-08,1.0,0.5,0.0001236557223902618,0.0003477449000168775,0.999999996232421
50,30.468842405072134,pure_sparse,0.8646487058725776,0.0,7,Ridge,simulation,8,10,0.02316698658353006,1.0,0.2,0.1388746114401775,0.02908882141377367,0.9905682274557948
50,30.468842405072134,pure_sparse,0.8646487058725776,0.0,7,OMP,simulation,8,10,9.860761315262648e-32,1.0,1.0,2.865123234525713e-16,4.440892098500626e-16,1.0
50,25.331792275824583,pure_sparse,0.8169895211023082,0.0,8,EN,simulation,8,10,0.010126362090070664,1.0,0.4,0.12319626726903583,0.2578440953348673,0.993147942115562
50,25.331792275824583,pure_sparse,0.8169895211023082,0.0,8,Lasso,simulation,8,10,0.015804971149744843,1.0,0.3333333333333333,0.15391029719544075,0.3304554891689908,0.9890465390702408
50,25.331792275824583,pure_sparse,0.8169895211023082,0.0,8,Ridge,simulation,8,10,0.09726135647498305,1.0,0.2,0.3818044485361254,0.7819649201121055,0.9242969436859801
50,25.331792275824583,pure_sparse,0.8169895211023082,0.0,8,OMP,simulation,8,10,0.24707136631718404,0.5,0.25,0.6085300533821419,1.3653912265790245,0.8057081011887492
50,44.73524202300014,pure_sparse,0.6975097178206423,0.0,9,EN,simulation,8,10,8.328367108032667e-05,1.0,0.8,0.006514719979196216,0.007987165158415946,0.9999817837260025
50,44.73524202300014,pure_sparse,0.6975097178206423,0.0,9,Lasso,simulation,8,10,0.00016982346328514808,1.0,0.8,0.00930282111233697,0.011319244829815537,0.9999643318422569
50,44.73524202300014,pure_sparse,0.6975097178206423,0.0,9,Ridge,simulation,8,10,1.0043159253245655,1.0,0.4,0.7154033966078419,0.6873490749372803,0.7486429355858845
